SimpleMLP(
  (features): Sequential(
    (0): Linear(in_features=91, out_features=1000, bias=True)
    (1): ReLU(inplace=True)
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.1603
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 64 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.5815
	Loss_MB/train_phase/train_stream/Task000 = 3.9494
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.1929
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 65 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.5277
	Loss_MB/train_phase/train_stream/Task000 = 3.6855
	Time_Epoch/train_phase/train_stream/Task000 = 0.0547
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.1957
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 66 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.4399
	Loss_MB/train_phase/train_stream/Task000 = 3.6688
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.1929
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 67 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.4082
	Loss_MB/train_phase/train_stream/Task000 = 2.9234
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.1821
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 68 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.3229
	Loss_MB/train_phase/train_stream/Task000 = 4.5355
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2011
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.0000

0it [00:00, ?it/s]
Epoch 69 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.2962
	Loss_MB/train_phase/train_stream/Task000 = 4.7206
	Time_Epoch/train_phase/train_stream/Task000 = 0.0550
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.1929
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.0000

0it [00:00, ?it/s]
Epoch 70 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.0911
	Loss_MB/train_phase/train_stream/Task000 = 2.6608
	Time_Epoch/train_phase/train_stream/Task000 = 0.0550
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2391
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.2500

0it [00:00, ?it/s]
Epoch 71 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.0422
	Loss_MB/train_phase/train_stream/Task000 = 2.7960
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2527
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 72 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 3.0287
	Loss_MB/train_phase/train_stream/Task000 = 1.8044
	Time_Epoch/train_phase/train_stream/Task000 = 0.0548
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2310
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.5000

0it [00:00, ?it/s]
Epoch 73 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.9540
	Loss_MB/train_phase/train_stream/Task000 = 2.9928
	Time_Epoch/train_phase/train_stream/Task000 = 0.0543
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2500
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 74 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.8323
	Loss_MB/train_phase/train_stream/Task000 = 2.4401
	Time_Epoch/train_phase/train_stream/Task000 = 0.0551
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2609
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 75 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.8139
	Loss_MB/train_phase/train_stream/Task000 = 2.7013
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2582
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.2500

0it [00:00, ?it/s]
Epoch 76 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.7244
	Loss_MB/train_phase/train_stream/Task000 = 3.0929
	Time_Epoch/train_phase/train_stream/Task000 = 0.0547
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2663
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.2500

0it [00:00, ?it/s]
Epoch 77 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.5965
	Loss_MB/train_phase/train_stream/Task000 = 3.3016
	Time_Epoch/train_phase/train_stream/Task000 = 0.0547
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.2826
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 78 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.5536
	Loss_MB/train_phase/train_stream/Task000 = 2.4095
	Time_Epoch/train_phase/train_stream/Task000 = 0.0540
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.3261
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 79 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.4627
	Loss_MB/train_phase/train_stream/Task000 = 1.2419
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.3261
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.6250

0it [00:00, ?it/s]
Epoch 80 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.4329
	Loss_MB/train_phase/train_stream/Task000 = 1.9675
	Time_Epoch/train_phase/train_stream/Task000 = 0.0543
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.3152
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.2500

0it [00:00, ?it/s]
Epoch 81 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.3516
	Loss_MB/train_phase/train_stream/Task000 = 1.8296
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.3424
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.5000

0it [00:00, ?it/s]
Epoch 82 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.3222
	Loss_MB/train_phase/train_stream/Task000 = 3.2712
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.3397
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.2500

0it [00:00, ?it/s]
Epoch 83 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.2902
	Loss_MB/train_phase/train_stream/Task000 = 2.8568
	Time_Epoch/train_phase/train_stream/Task000 = 0.0554
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.3560
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.1250

0it [00:00, ?it/s]
Epoch 84 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.2277
	Loss_MB/train_phase/train_stream/Task000 = 1.3184
	Time_Epoch/train_phase/train_stream/Task000 = 0.0543
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.3940
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.6250

0it [00:00, ?it/s]
Epoch 85 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.1513
	Loss_MB/train_phase/train_stream/Task000 = 1.8197
	Time_Epoch/train_phase/train_stream/Task000 = 0.0540
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.4049
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.5000

0it [00:00, ?it/s]
Epoch 86 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.0218
	Loss_MB/train_phase/train_stream/Task000 = 1.8943
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.4185
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 87 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 2.0236
	Loss_MB/train_phase/train_stream/Task000 = 2.4698
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.4457
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 88 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.9791
	Loss_MB/train_phase/train_stream/Task000 = 1.8737
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.4511
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 89 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.8435
	Loss_MB/train_phase/train_stream/Task000 = 2.3531
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.4918
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 90 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.8187
	Loss_MB/train_phase/train_stream/Task000 = 0.8679
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.4837
	Top1_Acc_MB/train_phase/train_stream/Task000 = 1.0000

0it [00:00, ?it/s]
Epoch 91 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.7471
	Loss_MB/train_phase/train_stream/Task000 = 1.5027
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.5272
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.5000

0it [00:00, ?it/s]
Epoch 92 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.7533
	Loss_MB/train_phase/train_stream/Task000 = 1.7870
	Time_Epoch/train_phase/train_stream/Task000 = 0.0547
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.5272
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.6250

0it [00:00, ?it/s]
Epoch 93 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.6793
	Loss_MB/train_phase/train_stream/Task000 = 1.3246
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.5516
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.5000

0it [00:00, ?it/s]
Epoch 94 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.5495
	Loss_MB/train_phase/train_stream/Task000 = 1.7854
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.5761
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 95 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.5587
	Loss_MB/train_phase/train_stream/Task000 = 1.4918
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.5842
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.5000

0it [00:00, ?it/s]
Epoch 96 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.5252
	Loss_MB/train_phase/train_stream/Task000 = 1.3040
	Time_Epoch/train_phase/train_stream/Task000 = 0.0547
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6114
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.6250

0it [00:00, ?it/s]
Epoch 97 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.4756
	Loss_MB/train_phase/train_stream/Task000 = 2.0234
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6332
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 98 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.4067
	Loss_MB/train_phase/train_stream/Task000 = 1.4975
	Time_Epoch/train_phase/train_stream/Task000 = 0.0549
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6413
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 99 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.3508
	Loss_MB/train_phase/train_stream/Task000 = 0.9653
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6793
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 100 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.2351
	Loss_MB/train_phase/train_stream/Task000 = 1.2172
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6902
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 101 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.2601
	Loss_MB/train_phase/train_stream/Task000 = 0.8619
	Time_Epoch/train_phase/train_stream/Task000 = 0.0541
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6766
	Top1_Acc_MB/train_phase/train_stream/Task000 = 1.0000

0it [00:00, ?it/s]
Epoch 102 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.2647
	Loss_MB/train_phase/train_stream/Task000 = 1.0537
	Time_Epoch/train_phase/train_stream/Task000 = 0.0543
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6902
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 103 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.2167
	Loss_MB/train_phase/train_stream/Task000 = 0.7213
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.6848
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 104 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.1442
	Loss_MB/train_phase/train_stream/Task000 = 0.9833
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7364
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 105 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.0893
	Loss_MB/train_phase/train_stream/Task000 = 0.7262
	Time_Epoch/train_phase/train_stream/Task000 = 0.0538
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7337
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 106 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.0771
	Loss_MB/train_phase/train_stream/Task000 = 1.4757
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7554
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.6250

0it [00:00, ?it/s]
Epoch 107 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.1044
	Loss_MB/train_phase/train_stream/Task000 = 0.9469
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7255
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 108 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.0786
	Loss_MB/train_phase/train_stream/Task000 = 0.9661
	Time_Epoch/train_phase/train_stream/Task000 = 0.0549
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7636
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 109 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 1.0179
	Loss_MB/train_phase/train_stream/Task000 = 1.7500
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7745
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.3750

0it [00:00, ?it/s]
Epoch 110 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.9964
	Loss_MB/train_phase/train_stream/Task000 = 0.8073
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7799
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 111 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.8928
	Loss_MB/train_phase/train_stream/Task000 = 0.7945
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.7908
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 112 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.9314
	Loss_MB/train_phase/train_stream/Task000 = 1.2110
	Time_Epoch/train_phase/train_stream/Task000 = 0.0550
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8016
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.6250

0it [00:00, ?it/s]
Epoch 113 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.8725
	Loss_MB/train_phase/train_stream/Task000 = 0.9622
	Time_Epoch/train_phase/train_stream/Task000 = 0.0551
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8016
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 114 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.8881
	Loss_MB/train_phase/train_stream/Task000 = 1.2248
	Time_Epoch/train_phase/train_stream/Task000 = 0.0556
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8043
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 115 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.7968
	Loss_MB/train_phase/train_stream/Task000 = 0.8922
	Time_Epoch/train_phase/train_stream/Task000 = 0.0552
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8234
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 116 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.7945
	Loss_MB/train_phase/train_stream/Task000 = 0.3811
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8370
	Top1_Acc_MB/train_phase/train_stream/Task000 = 1.0000

0it [00:00, ?it/s]
Epoch 117 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.8011
	Loss_MB/train_phase/train_stream/Task000 = 0.4346
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8315
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 118 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.7407
	Loss_MB/train_phase/train_stream/Task000 = 0.9402
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8641
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 119 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.7840
	Loss_MB/train_phase/train_stream/Task000 = 1.2343
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8370
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 120 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.7410
	Loss_MB/train_phase/train_stream/Task000 = 0.7076
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8315
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 121 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.7387
	Loss_MB/train_phase/train_stream/Task000 = 0.7103
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8560
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 122 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.6747
	Loss_MB/train_phase/train_stream/Task000 = 0.5428
	Time_Epoch/train_phase/train_stream/Task000 = 0.0543
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8750
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 123 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.6659
	Loss_MB/train_phase/train_stream/Task000 = 0.9690
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8668
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 124 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.6757
	Loss_MB/train_phase/train_stream/Task000 = 1.0376
	Time_Epoch/train_phase/train_stream/Task000 = 0.0544
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8723
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 125 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.6174
	Loss_MB/train_phase/train_stream/Task000 = 0.7809
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8859
	Top1_Acc_MB/train_phase/train_stream/Task000 = 1.0000

0it [00:00, ?it/s]
Epoch 126 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.6182
	Loss_MB/train_phase/train_stream/Task000 = 0.5210
	Time_Epoch/train_phase/train_stream/Task000 = 0.0547
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8777
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 127 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.6018
	Loss_MB/train_phase/train_stream/Task000 = 0.7705
	Time_Epoch/train_phase/train_stream/Task000 = 0.0547
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8777
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 128 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.5853
	Loss_MB/train_phase/train_stream/Task000 = 1.2924
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.9022
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.7500

0it [00:00, ?it/s]
Epoch 129 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.5834
	Loss_MB/train_phase/train_stream/Task000 = 0.4674
	Time_Epoch/train_phase/train_stream/Task000 = 0.0545
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8967
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 130 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.5947
	Loss_MB/train_phase/train_stream/Task000 = 0.5594
	Time_Epoch/train_phase/train_stream/Task000 = 0.0543
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.9185
	Top1_Acc_MB/train_phase/train_stream/Task000 = 1.0000

0it [00:00, ?it/s]
Epoch 131 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.5378
	Loss_MB/train_phase/train_stream/Task000 = 0.9133
	Time_Epoch/train_phase/train_stream/Task000 = 0.0542
	Top1_Acc_Epoch/train_phase/train_stream/Task000 = 0.8913
	Top1_Acc_MB/train_phase/train_stream/Task000 = 0.8750

0it [00:00, ?it/s]
Epoch 132 ended.
	Loss_Epoch/train_phase/train_stream/Task000 = 0.5474
	Loss_MB/train_phase/train_stream/Task000 = 0.1732
	Time_Epoch/train_phase/train_stream/Task000 = 0.0546
